DAUID,DA_address,Target_name,Target_address,Distance (km)
59170168,"1229 Pandora Ave, Victoria, BC V8V 3R3",The Bay Centre,"1150 Douglas St, Victoria, BC V8W 3M9",1.33
59170168,"26-1132 Johnson St, Victoria, BC V8V 3N8",The Bay Centre,"1150 Douglas St, Victoria, BC V8W 3M9",1.09
59170169,"1230 Balmoral Rd, Victoria, BC V8T 1B3",The Bay Centre,"1150 Douglas St, Victoria, BC V8W 3M9",1.37
59170169,"1285 Balmoral Rd, Victoria, BC V8T 1B4",The Bay Centre,"1150 Douglas St, Victoria, BC V8W 3M9",1.53
59170170,"1215 Johnson St, Victoria, BC V8V 3N9",The Bay Centre,"1150 Douglas St, Victoria, BC V8W 3M9",1.2
59170170,"1250 Johnson St, Victoria, BC V8V 4L4",The Bay Centre,"1150 Douglas St, Victoria, BC V8W 3M9",1.31
59170170,"1323 Johnson St, Victoria, BC V8V 3P2",The Bay Centre,"1150 Douglas St, Victoria, BC V8W 3M9",0.61
59170171,"1404 Harrison St, Victoria, BC V8S 3S2",Fairfield Village Shopping Centre,"1516 Fairfield Rd, Victoria, BC V8S 1G1",1.49
59170172,"1436 Elford St, Victoria, BC V8S 3S8",Fairfield Village Shopping Centre,"1516 Fairfield Rd, Victoria, BC V8S 1G1",1.48
59170174,"1337 Grant St, Victoria, BC V8R 1M2",Blanshard Centre,"770 Bay St, Victoria, BC V8T 5E4",1.71
59170174,"1434 Grant St, Victoria, BC V8R 1M5",Fairfield Village Shopping Centre,"1516 Fairfield Rd, Victoria, BC V8S 1G1",1.79
59170175,"1436 Gladstone Ave, Victoria, BC V8R 1S3",Hillside Centre,"1644 Hillside Ave #7, Victoria, BC V8P 4B6",1.75
59170175,"1551 Gladstone Ave, Victoria, BC V8R 1S4",Hillside Centre,"1644 Hillside Ave #7, Victoria, BC V8P 4B6",1.79
59170175,"2234 Forbes St, Victoria, BC V8R 4B4",Hillside Centre,"1644 Hillside Ave #7, Victoria, BC V8P 4B6",1.6
59170177,"1530 Belcher Ave, Victoria, BC V8R 4N1",Fairfield Village Shopping Centre,"1516 Fairfield Rd, Victoria, BC V8S 1G1",1.68
59170178,"1550 Richmond Ave, Victoria, BC V8R 4P6",Fairfield Village Shopping Centre,"1516 Fairfield Rd, Victoria, BC V8S 1G1",1.76
59170179,"1827 Chestnut St, Victoria, BC V8R 4N6",Hillside Centre,"1644 Hillside Ave #7, Victoria, BC V8P 4B6",1.86
59170180,"1607 Fell St, Victoria, BC V8R 4V9",Fairfield Village Shopping Centre,"1516 Fairfield Rd, Victoria, BC V8S 1G1",1.87
59170180,"1746 Davie St, Victoria, BC V8R 4W6",Hillside Centre,"1644 Hillside Ave #7, Victoria, BC V8P 4B6",1.95
59170181,"1605 Redfern St, Victoria, BC V8R 4X3",Fairfield Village Shopping Centre,"1516 Fairfield Rd, Victoria, BC V8S 1G1",1.94
